game_week_day,game_date,game_year,game_time,visitor,visitor_pts,home,home_pts,overtime,att,season,game_month,game_day,game_month_number,original_date,reschedule_type,reschedule,day_difference,final_date,NewReschedule,partidos
Tue,2020-12-22,2020,7:00p,Golden State Warriors,99,Brooklyn Nets,125,,0,2020/2021,Dec,22,12,2020-12-22,,0.0,,2020-12-22,,2
