game_week_day,game_date,game_year,game_time,visitor,visitor_pts,home,home_pts,overtime,att,season,game_month,game_day,game_month_number,original_date,reschedule_type,reschedule,day_difference,final_date,NewReschedule,partidos
Tue,2021-01-19,2021,9:00p,Oklahoma City Thunder,101,Denver Nuggets,119,,0,2020/2021,Jan,19,1,2021-01-19,,0.0,,2021-01-19,,2
